SRI,20,0
SCGB3A1,9,0
PSMA2,10,0
CYP11A1,5,0
IL34,1,0
KIR2DL3,4,0
RNF31,31,1
KDM5D,1,0
ZFYVE28,1,0
GNL1,3,0
TBC1D14,1,0
NOL4,7,0
WDR3,2,0
RP9,3,0
CASP10,32,0
Nfic,1,0
HCST,3,0
HIST1H1B,29,0
SERPINE2,8,0
BAZ1A,11,0
OTX1,41,0
HERC2P9,1,0
PTGER1,5,0
ZNF232,6,0
TCEA1,14,0
THYN1,1,0
CSRNP1,5,0
PAGE5,1,0
ZNF251,6,0
DYRK2,19,0
THADA,1,0
HNRNPL,19,0
SP5,1,0
GATSL2,1,0
JMJD7-PLA2G4B,2,0
TMEM241,2,0
UNC13B,10,2
SEMA3C,2,0
NPTX2,1,0
RBM41,17,0
CYP2C19,1,0
HSPB7,11,0
ZNF662,2,0
Mad1l1,1,0
HEY,1,0
nef,44,1
GPATCH8,4,0
EPM2A,18,0
PRPF18,2,0
WBSCR16,3,0
PPFIBP1,9,0
MS4A7,3,0
EIF1AX,8,0
ELMOD1,1,0
BOLL,10,0
PDCD7,6,0
ARMCX3,5,0
COL4A1,30,3
TRO,5,0
OCEL1,3,0
KSR2,4,0
RADIL,13,2
RNF40,21,0
ZZEF1,4,0
PMAIP1,8,0
Nek2,1,0
IKZF2,11,1
ASB11,1,0
GDF9,46,0
RANBP6,1,0
JAK2,98,2
DCTD,11,0
HTR1F,1,0
TFDP1,15,0
FAAH2,1,0
MTERFD2,1,0
CD1A,4,0
SNRNP35,6,0
TMUB1,1,0
EVI2A,3,0
UBE3C,15,0
RNU6-50P,1,0
HTATIP2,6,0
Gm4779,2,0
AURKA,77,2
Atxn3,1,0
NPAS3,1,0
ZDHHC21,1,0
Bcor,3,0
SLC22A6,2,0
XIST,2,0
Erbb2,1,0
SMCO3,2,0
RAPGEF3,6,0
COMMD1,30,1
S100B,34,0
CYP27A1,1,0
IL5RA,6,0
SLC38A7,1,0
PCGF6,24,0
Rag1,7,0
CORO1B,9,0
BTBD3,1,0
GNAS,33,1
USH2A,3,0
CGGBP1,8,0
CNOT6L,2,0
TEC,32,0
FBXO17,1,0
MSX2,23,0
HBZ,16,0
SLCO1A2,4,0
Bax,3,0
WDR65,2,0
DPY19L2P1,1,0
MAGEB1,3,0
NAT6,2,0
