IGHMBP2,2.69910982298
GAS2L2,1.56898187392
CRKL,0.491764238994
ATP6V1B1,0.465945283766
BAI3,0.450536656062
Bre,0.394861192074
TSPAN14,0.361121933108
RBM5,0.305205121196
NAPB,0.0470258211066
FAM53A,-0.0383738141525
SAT2,-0.554605460529
PROS1,-0.744160752315
HERC1,-0.948085516836
MSRB2,-0.969919247729
MYO1D,-1.04428547379
IGFBP2,-1.0541165164
UNG,-1.08724149163
U2SURP,-1.09890510502
SHCBP1,-1.0994167158
ENKD1,-1.10125819768
MDM1,-1.10756029783
MAPK8IP3,-1.11229466985
RPS10,-1.11798803912
CCDC33,-1.13343943831
TUBB4,-1.16371698283
APEX1,-1.16478744247
BCL2L13,-1.17210600185
SLC9A1,-1.20790544209
ELAVL2,-1.22431520834
AEN,-1.22999677229
RTN4R,-1.23511647222
CNOT7,-1.2448173415
KIF20A,-1.27660973893
ZNF550,-1.27900145856
APOBEC1,-1.29724684881
AT3G02750,-1.3670775732
HEXIM2,-1.37262379464
CCDC174,-1.41487109579
OGFR,-1.41925441891
C11orf49,-1.42445327683
TMEM243,-1.45990421224
syd-2,-1.46532579394
Fgfr1,-1.55269433962
HTN3,-1.56396417425
Hsp81.4,-1.61647338347
MT1F,-1.61861833154
NKP1,-1.71017421029
CHRNA5,-1.71294312651
atr,-1.79274406832
CD300E,-2.24818536509
CNGA1,nan
DRD2,2.56249194683
DRD3,1.6351773032
CHI3L1,nan
Rapsn,nan
ABCC2,2.20154864018
SOX3,0.792133804751
MANEA,0.748608579944
CST3,0.300474507531
DCAF12,0.183508236311
RGS4,-0.0246782693339
VASH2,-0.0383738141525
SERPINC1,-0.0548271204051
PDZD3,-0.29370500679
EVA1B,-0.463487935806
WNT3A,-0.585057574032
ATP8,-0.642607573876
HTR1D,-0.68052893255
PITPNM3,-0.731786053325
LIMA1,-0.766842099424
BCAR3,-0.787500268066
ZUFSP,-0.821809195351
GAD1,-1.00387154024
AMOT,-1.03699946224
UBE2I,-1.06758813007
RAB1B,-1.07059510466
SLC5A1,-1.12025569679
IGHD,-1.15086790393
BMP10,-1.1745574319
BCL2L2,-1.19284892492
NEUROD6,-1.21418659375
TAH1,-1.23013681308
F3,-1.27128443371
CABLES1,-1.30217447322
GPR52,-1.34530694347
Gli2,-1.38136849736
C19orf2,-1.38333125128
RPUSD4,-1.39975778831
SETD1A,-1.49020935449
SLC1A3,-1.50370731041
PIP5K1B,-1.53248887085
CHAMP1,-1.56456988809
CDH9,-1.58143172051
NHLH2,-1.69544870866
OR2L13,-1.73834144841
RBMS1,-1.76683263943
CBX6,-1.83376084325
POLG,-1.91420586343
SERPINA7,-2.15013158357
GRHL1,-2.20590912244
