DLGAP1,1.70553321303
ARL6,1.54126384699
CTSC,0.39234068546
TTC9B,0.327219768023
HSP90AA2P,0.265516077301
UNC13D,0.0670150284292
LIN7C,-0.0606201315332
CDCP1,-0.545485865136
env,-0.865035817683
CHI3L1,nan
RGS4,0.253743744089
PTBP3,-0.185804373509
numb,-0.278987983215
POU4F1,-0.282484660289
CST1,-0.455593286654
DISC1,-0.487983941086
DMXL2,-0.552591763598
NUP43,-0.572409177615
MRPL36,-0.627606190522
WASH1,-0.676106118666
SCGB1A1,-0.784931954098
CHRNA7,-0.837830466889
FBXO4,-0.846208797314
TNP2,-0.880860681982
ZBTB8A,-0.885451717468
PRR5L,-0.890005326678
STYX,-0.89911001585
IFNAR2,-0.914474084192
ADORA2B,-0.930031276842
ERP44,-0.950595754873
AT5G10740,-0.953915473328
KIAA1377,-1.00294472387
DMBT1,-1.00441527424
USP2,-1.01035515605
CRB3,-1.01813371109
SMC2,-1.04000740429
ARAP1,-1.06119327828
CCDC90B,-1.061386906
SMCP,-1.0899236379
NBAS,-1.09166834012
ZMYM5,-1.09569872537
PIGS,-1.11016040398
PTRF,-1.14897427267
CTBP2,-1.17337272941
WDR83,-1.18563187794
TBC1D23,-1.19462413128
DDX39A,-1.20318560837
INCENP,-1.21809532086
ARHGAP26,-1.22177165715
C6orf47,-1.22203190088
DNAJC15,-1.22272582799
TRIM63,-1.22458752122
GAL11,-1.25508664752
SNRK,-1.27684930997
MBD4,-1.27822960287
KIAA1310,-1.28883244973
Stub1,-1.29170648172
FCRL4,-1.31416068596
BARHL2,-1.31460648135
GFPT2,-1.31634622763
FAM83D,-1.34657391758
HIST1H2A9,-1.34704260787
DDX23,-1.3658570054
PPM1L,-1.36614134253
RTFDC1,-1.37858343515
STRBP,-1.39026110462
INSIG1,-1.39388170719
MELK,-1.39486286549
Mybl2,-1.40685723615
BRLF1,-1.41043480852
TMEM120B,-1.43723763915
PEPD,-1.44269338617
KHSRP,-1.45807463901
CPSF2,-1.46206791171
MRPL57,-1.46418890939
TTC21A,-1.46846800028
NRARP,-1.4745917359
PRKRIR,-1.4950695096
FAM171A2,-1.50173447861
GCM2,-1.51094213625
PAM18,-1.53755301581
PAF1,-1.54333931507
MEIS3,-1.55678772199
ZNF33A,-1.58821502907
MIS12,-1.59058758068
G2E3,-1.60528776132
CDK13,-1.60668705719
CLDN15,-1.6083222176
AT4G24110,-1.61138705115
PSPH,-1.64084956225
BMP5,-1.64640465493
TRIM6,-1.67796181664
RFX2,-1.69978005415
RABL2B,-1.76072251489
SLC16A2,-1.8094659398
MTHFR,-1.87484635044
Plcb2,-2.05302943276
UGT1A4,-2.15223352226
MUC13,-2.56991230053
MFRP,-2.60382308608
